node_idx,op,type,ne,decoded_params,src_refs,block_idx,macro_op_id,macro_kind
339,RESHAPE,f32,128x128x48x1,,n319,5,84,ssm_state_fetch
340,RESHAPE,f32,786432x1x1x1,,n339,5,84,ssm_state_fetch
341,GATED_DELTA_NET,f32,6144x129x1x1,,n326;n328;n329;n335;n338;n340,5,88,deltanet_step
342,VIEW,f32,128x128x48x1,offset=24576,n341,5,89,ssm_state_store
343,VIEW,f32,786432x1x1x1,offset=0,l91,5,89,ssm_state_store
344,CPY,f32,786432x1x1x1,,n342;n343,5,89,ssm_state_store
345,VIEW,f32,128x48x1x1,offset=0,n341,5,90,gated_out_norm
346,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n345,5,90,gated_out_norm
347,MUL,f32,128x48x1x1,,n346;l97,5,90,gated_out_norm
348,MUL_MAT,f32,6144x1x1x1,,l98;n300,5,90,gated_out_norm
349,RESHAPE,f32,128x48x1x1,,n348,5,90,gated_out_norm
350,UNARY,f32,128x48x1x1,unary=silu(10),n349,5,90,gated_out_norm
351,MUL,f32,128x48x1x1,,n347;n350,5,90,gated_out_norm
352,RESHAPE,f32,6144x1x1x1,,n351,5,90,gated_out_norm
353,MUL_MAT,f32,5120x1x1x1,,l99;n352,5,91,out_proj_ar16
354,RESHAPE,f32,5120x1x1x1,,n353,5,91,out_proj_ar16
355,ADD,f32,5120x1x1x1,,n354;n298,5,92,residual_add
356,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n355,5,93,rmsnorm
357,MUL,f32,5120x1x1x1,,n356;l100,5,93,rmsnorm
358,MUL_MAT,f32,17408x1x1x1,,l101;n357,5,94,ffn_fused
359,MUL_MAT,f32,17408x1x1x1,,l102;n357,5,94,ffn_fused
360,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n358;n359,5,94,ffn_fused
361,MUL_MAT,f32,5120x1x1x1,,l103;n360,5,94,ffn_fused
362,ADD,f32,5120x1x1x1,,n361;n355,5,95,residual_add
363,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n362,6,96,rmsnorm
364,MUL,f32,5120x1x1x1,,n363;l104,6,96,rmsnorm
365,RESHAPE,f32,30720x1x1x1,,l105,6,97,conv_state_shift
366,VIEW,f32,0x1x1x1,offset=0,n365,6,97,conv_state_shift
367,SCALE,f32,0x1x1x1,scale=0 bias=0,n366,6,97,conv_state_shift
368,GET_ROWS,f32,30720x1x1x1,,n365;l6,6,97,conv_state_shift
369,GET_ROWS,f32,30720x0x1x1,,n365;l7,6,97,conv_state_shift
370,VIEW,f32,30720x0x1x1,offset=122880,l105,6,97,conv_state_shift
371,CPY,f32,30720x0x1x1,,n369;n370,6,97,conv_state_shift
372,RESHAPE,f32,3x10240x1x1,,n368,6,97,conv_state_shift
373,MUL_MAT,f32,10240x1x1x1,,l106;n364,6,98,qkv_mmvq
374,RESHAPE,f32,10240x1x1x1,,n373,6,98,qkv_mmvq
375,TRANSPOSE,f32,1x10240x1x1,,n374,6,98,qkv_mmvq
376,CONCAT,f32,4x10240x1x1,dim=0,n372;n375,6,99,conv_concat_store
377,VIEW,f32,3x10240x1x1,offset=4,n376,6,99,conv_concat_store
378,VIEW,f32,30720x1x1x1,offset=0,l105,6,99,conv_concat_store
379,CPY,f32,30720x1x1x1,,n377;n378,6,99,conv_concat_store
380,RESHAPE,f32,786432x1x1x1,,l107,6,100,ssm_state_fetch
381,VIEW,f32,0x1x1x1,offset=0,n380,6,100,ssm_state_fetch
382,SCALE,f32,0x1x1x1,scale=0 bias=0,n381,6,100,ssm_state_fetch
383,GET_ROWS,f32,786432x1x1x1,,n380;l6,6,100,ssm_state_fetch
384,GET_ROWS,f32,786432x0x1x1,,n380;l7,6,100,ssm_state_fetch
385,VIEW,f32,786432x0x1x1,offset=3145728,l107,6,100,ssm_state_fetch
386,CPY,f32,786432x0x1x1,,n384;n385,6,100,ssm_state_fetch
387,SSM_CONV,f32,10240x1x1x1,,n376;l108,6,101,ssm_conv_silu
388,UNARY,f32,10240x1x1x1,unary=silu(10),n387,6,101,ssm_conv_silu
389,VIEW,f32,128x16x1x1,offset=0,n388,6,102,qk_l2norm
390,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n389,6,102,qk_l2norm
391,VIEW,f32,128x16x1x1,offset=8192,n388,6,102,qk_l2norm
392,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n391,6,102,qk_l2norm
393,VIEW,f32,128x48x1x1,offset=16384,n388,6,102,qk_l2norm
394,MUL_MAT,f32,48x1x1x1,,l109;n364,6,103,gdn_gates
395,RESHAPE,f32,48x1x1x1,,n394,6,103,gdn_gates
396,ADD,f32,48x1x1x1,,n395;l110,6,103,gdn_gates
397,UNARY,f32,48x1x1x1,unary=softplus(15),n396,6,103,gdn_gates
398,MUL,f32,48x1x1x1,,n397;l111,6,103,gdn_gates
399,RESHAPE,f32,1x48x1x1,,n398,6,103,gdn_gates
400,MUL_MAT,f32,48x1x1x1,,l112;n364,6,103,gdn_gates
401,RESHAPE,f32,1x48x1x1,,n400,6,103,gdn_gates
402,UNARY,f32,1x48x1x1,unary=sigmoid(7),n401,6,103,gdn_gates
403,RESHAPE,f32,128x128x48x1,,n383,6,100,ssm_state_fetch
404,RESHAPE,f32,786432x1x1x1,,n403,6,100,ssm_state_fetch
405,GATED_DELTA_NET,f32,6144x129x1x1,,n390;n392;n393;n399;n402;n404,6,104,deltanet_step
406,VIEW,f32,128x128x48x1,offset=24576,n405,6,105,ssm_state_store
407,VIEW,f32,786432x1x1x1,offset=0,l107,6,105,ssm_state_store
408,CPY,f32,786432x1x1x1,,n406;n407,6,105,ssm_state_store
409,VIEW,f32,128x48x1x1,offset=0,n405,6,106,gated_out_norm
410,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n409,6,106,gated_out_norm
411,MUL,f32,128x48x1x1,,n410;l113,6,106,gated_out_norm
412,MUL_MAT,f32,6144x1x1x1,,l114;n364,6,106,gated_out_norm
413,RESHAPE,f32,128x48x1x1,,n412,6,106,gated_out_norm
414,UNARY,f32,128x48x1x1,unary=silu(10),n413,6,106,gated_out_norm
415,MUL,f32,128x48x1x1,,n411;n414,6,106,gated_out_norm
416,RESHAPE,f32,6144x1x1x1,,n415,6,106,gated_out_norm
417,MUL_MAT,f32,5120x1x1x1,,l115;n416,6,107,out_proj_ar16
418,RESHAPE,f32,5120x1x1x1,,n417,6,107,out_proj_ar16
419,ADD,f32,5120x1x1x1,,n418;n362,6,108,residual_add
420,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n419,6,109,rmsnorm
421,MUL,f32,5120x1x1x1,,n420;l116,6,109,rmsnorm
422,MUL_MAT,f32,17408x1x1x1,,l117;n421,6,110,ffn_fused
423,MUL_MAT,f32,17408x1x1x1,,l118;n421,6,110,ffn_fused
424,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n422;n423,6,110,ffn_fused
425,MUL_MAT,f32,5120x1x1x1,,l119;n424,6,110,ffn_fused
426,ADD,f32,5120x1x1x1,,n425;n419,6,111,residual_add
427,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n426,7,112,rmsnorm
428,MUL,f32,5120x1x1x1,,n427;l120,7,112,rmsnorm
429,MUL_MAT,f32,12288x1x1x1,,l121;n428,7,113,q_gemv_norm_rope
430,VIEW,f32,256x24x1x1,offset=0,n429,7,113,q_gemv_norm_rope
431,RMS_NORM,f32,256x24x1x1,eps=9.999999975e-07,n430,7,113,q_gemv_norm_rope
432,MUL,f32,256x24x1x1,,n431;l122,7,113,q_gemv_norm_rope
433,ROPE,f32,256x24x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n432;l57,7,113,q_gemv_norm_rope
434,MUL_MAT,f32,1024x1x1x1,,l123;n428,7,114,v_gemv
435,RESHAPE,f32,256x4x1x1,,n434,7,114,v_gemv
436,MUL_MAT,f32,1024x1x1x1,,l124;n428,7,115,k_gemv_norm_rope
437,RESHAPE,f32,256x4x1x1,,n436,7,115,k_gemv_norm_rope
438,RMS_NORM,f32,256x4x1x1,eps=9.999999975e-07,n437,7,115,k_gemv_norm_rope
439,MUL,f32,256x4x1x1,,n438;l125,7,115,k_gemv_norm_rope
440,ROPE,f32,256x4x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n439;l57,7,115,k_gemv_norm_rope
441,VIEW,f32,1024x1x1x1,offset=0,n440,7,116,kv_append
442,SET_ROWS,f16,1024x262144x1x1,,n441;l61;l126,7,116,kv_append
443,VIEW,f32,1024x1x1x1,offset=0,n435,7,116,kv_append
444,SET_ROWS,f16,1024x262144x1x1,,n443;l63;l127,7,116,kv_append
445,VIEW,f32,256x24x1x1,offset=0,n433,7,117,fattn_prep
446,PERMUTE,f32,256x1x24x1,axes=[0 2 1 3],n445,7,117,fattn_prep
447,VIEW,f16,256x4x33024x1,offset=0,l126,7,117,fattn_prep
448,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n447,7,117,fattn_prep
449,VIEW,f16,256x4x33024x1,offset=0,l127,7,117,fattn_prep
450,PERMUTE,f16,256x33024x4x1,axes=[0 2 1 3],n449,7,117,fattn_prep
451,FLASH_ATTN_EXT,f32,256x24x1x1,scale=0.0625 max_bias=0 logit_softcap=0 prec=10,n446;n448;n450;n219,7,118,fattn_decode
452,RESHAPE,f32,6144x1x1x1,,n451,7,119,attn_gate_out
453,VIEW,f32,256x24x1x1,offset=1024,n429,7,119,attn_gate_out
454,CONT,f32,6144x1x1x1,,n453,7,119,attn_gate_out
455,UNARY,f32,6144x1x1x1,unary=sigmoid(7),n454,7,119,attn_gate_out
456,MUL,f32,6144x1x1x1,,n452;n455,7,119,attn_gate_out
457,MUL_MAT,f32,5120x1x1x1,,l128;n456,7,120,o_gemv
458,ADD,f32,5120x1x1x1,,n457;n426,7,121,residual_add
459,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n458,7,122,rmsnorm
460,MUL,f32,5120x1x1x1,,n459;l129,7,122,rmsnorm
461,MUL_MAT,f32,17408x1x1x1,,l130;n460,7,123,ffn_fused
462,MUL_MAT,f32,17408x1x1x1,,l131;n460,7,123,ffn_fused
463,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n461;n462,7,123,ffn_fused
464,MUL_MAT,f32,5120x1x1x1,,l132;n463,7,123,ffn_fused
465,ADD,f32,5120x1x1x1,,n464;n458,7,124,residual_add
466,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n465,8,125,rmsnorm
467,MUL,f32,5120x1x1x1,,n466;l133,8,125,rmsnorm
468,RESHAPE,f32,30720x1x1x1,,l134,8,126,conv_state_shift
469,VIEW,f32,0x1x1x1,offset=0,n468,8,126,conv_state_shift
470,SCALE,f32,0x1x1x1,scale=0 bias=0,n469,8,126,conv_state_shift
471,GET_ROWS,f32,30720x1x1x1,,n468;l6,8,126,conv_state_shift
472,GET_ROWS,f32,30720x0x1x1,,n468;l7,8,126,conv_state_shift
473,VIEW,f32,30720x0x1x1,offset=122880,l134,8,126,conv_state_shift
474,CPY,f32,30720x0x1x1,,n472;n473,8,126,conv_state_shift
475,RESHAPE,f32,3x10240x1x1,,n471,8,126,conv_state_shift
476,MUL_MAT,f32,10240x1x1x1,,l135;n467,8,127,qkv_mmvq
477,RESHAPE,f32,10240x1x1x1,,n476,8,127,qkv_mmvq
478,TRANSPOSE,f32,1x10240x1x1,,n477,8,127,qkv_mmvq
479,CONCAT,f32,4x10240x1x1,dim=0,n475;n478,8,128,conv_concat_store
480,VIEW,f32,3x10240x1x1,offset=4,n479,8,128,conv_concat_store
481,VIEW,f32,30720x1x1x1,offset=0,l134,8,128,conv_concat_store
482,CPY,f32,30720x1x1x1,,n480;n481,8,128,conv_concat_store
483,RESHAPE,f32,786432x1x1x1,,l136,8,129,ssm_state_fetch
484,VIEW,f32,0x1x1x1,offset=0,n483,8,129,ssm_state_fetch
485,SCALE,f32,0x1x1x1,scale=0 bias=0,n484,8,129,ssm_state_fetch
486,GET_ROWS,f32,786432x1x1x1,,n483;l6,8,129,ssm_state_fetch
487,GET_ROWS,f32,786432x0x1x1,,n483;l7,8,129,ssm_state_fetch
488,VIEW,f32,786432x0x1x1,offset=3145728,l136,8,129,ssm_state_fetch
489,CPY,f32,786432x0x1x1,,n487;n488,8,129,ssm_state_fetch
490,SSM_CONV,f32,10240x1x1x1,,n479;l137,8,130,ssm_conv_silu
491,UNARY,f32,10240x1x1x1,unary=silu(10),n490,8,130,ssm_conv_silu
492,VIEW,f32,128x16x1x1,offset=0,n491,8,131,qk_l2norm
493,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n492,8,131,qk_l2norm
494,VIEW,f32,128x16x1x1,offset=8192,n491,8,131,qk_l2norm
495,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n494,8,131,qk_l2norm
496,VIEW,f32,128x48x1x1,offset=16384,n491,8,131,qk_l2norm
497,MUL_MAT,f32,48x1x1x1,,l138;n467,8,132,gdn_gates
498,RESHAPE,f32,48x1x1x1,,n497,8,132,gdn_gates
499,ADD,f32,48x1x1x1,,n498;l139,8,132,gdn_gates
500,UNARY,f32,48x1x1x1,unary=softplus(15),n499,8,132,gdn_gates
501,MUL,f32,48x1x1x1,,n500;l140,8,132,gdn_gates
502,RESHAPE,f32,1x48x1x1,,n501,8,132,gdn_gates
503,MUL_MAT,f32,48x1x1x1,,l141;n467,8,132,gdn_gates
504,RESHAPE,f32,1x48x1x1,,n503,8,132,gdn_gates
505,UNARY,f32,1x48x1x1,unary=sigmoid(7),n504,8,132,gdn_gates
506,RESHAPE,f32,128x128x48x1,,n486,8,129,ssm_state_fetch
507,RESHAPE,f32,786432x1x1x1,,n506,8,129,ssm_state_fetch
508,GATED_DELTA_NET,f32,6144x129x1x1,,n493;n495;n496;n502;n505;n507,8,133,deltanet_step
509,VIEW,f32,128x128x48x1,offset=24576,n508,8,134,ssm_state_store
510,VIEW,f32,786432x1x1x1,offset=0,l136,8,134,ssm_state_store
511,CPY,f32,786432x1x1x1,,n509;n510,8,134,ssm_state_store
512,VIEW,f32,128x48x1x1,offset=0,n508,8,135,gated_out_norm
513,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n512,8,135,gated_out_norm
514,MUL,f32,128x48x1x1,,n513;l142,8,135,gated_out_norm
515,MUL_MAT,f32,6144x1x1x1,,l143;n467,8,135,gated_out_norm
516,RESHAPE,f32,128x48x1x1,,n515,8,135,gated_out_norm
517,UNARY,f32,128x48x1x1,unary=silu(10),n516,8,135,gated_out_norm
518,MUL,f32,128x48x1x1,,n514;n517,8,135,gated_out_norm
519,RESHAPE,f32,6144x1x1x1,,n518,8,135,gated_out_norm
520,MUL_MAT,f32,5120x1x1x1,,l144;n519,8,136,out_proj_ar16
521,RESHAPE,f32,5120x1x1x1,,n520,8,136,out_proj_ar16
522,ADD,f32,5120x1x1x1,,n521;n465,8,137,residual_add
523,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n522,8,138,rmsnorm
524,MUL,f32,5120x1x1x1,,n523;l145,8,138,rmsnorm
525,MUL_MAT,f32,17408x1x1x1,,l146;n524,8,139,ffn_fused
526,MUL_MAT,f32,17408x1x1x1,,l147;n524,8,139,ffn_fused
527,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n525;n526,8,139,ffn_fused
528,MUL_MAT,f32,5120x1x1x1,,l148;n527,8,139,ffn_fused
529,ADD,f32,5120x1x1x1,,n528;n522,8,140,residual_add
530,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n529,9,141,rmsnorm
531,MUL,f32,5120x1x1x1,,n530;l149,9,141,rmsnorm
532,RESHAPE,f32,30720x1x1x1,,l150,9,142,conv_state_shift
533,VIEW,f32,0x1x1x1,offset=0,n532,9,142,conv_state_shift
534,SCALE,f32,0x1x1x1,scale=0 bias=0,n533,9,142,conv_state_shift
535,GET_ROWS,f32,30720x1x1x1,,n532;l6,9,142,conv_state_shift
536,GET_ROWS,f32,30720x0x1x1,,n532;l7,9,142,conv_state_shift
537,VIEW,f32,30720x0x1x1,offset=122880,l150,9,142,conv_state_shift
538,CPY,f32,30720x0x1x1,,n536;n537,9,142,conv_state_shift
539,RESHAPE,f32,3x10240x1x1,,n535,9,142,conv_state_shift
540,MUL_MAT,f32,10240x1x1x1,,l151;n531,9,143,qkv_mmvq
541,RESHAPE,f32,10240x1x1x1,,n540,9,143,qkv_mmvq
542,TRANSPOSE,f32,1x10240x1x1,,n541,9,143,qkv_mmvq
543,CONCAT,f32,4x10240x1x1,dim=0,n539;n542,9,144,conv_concat_store
544,VIEW,f32,3x10240x1x1,offset=4,n543,9,144,conv_concat_store
545,VIEW,f32,30720x1x1x1,offset=0,l150,9,144,conv_concat_store
546,CPY,f32,30720x1x1x1,,n544;n545,9,144,conv_concat_store
547,RESHAPE,f32,786432x1x1x1,,l152,9,145,ssm_state_fetch
548,VIEW,f32,0x1x1x1,offset=0,n547,9,145,ssm_state_fetch
549,SCALE,f32,0x1x1x1,scale=0 bias=0,n548,9,145,ssm_state_fetch
550,GET_ROWS,f32,786432x1x1x1,,n547;l6,9,145,ssm_state_fetch
551,GET_ROWS,f32,786432x0x1x1,,n547;l7,9,145,ssm_state_fetch
552,VIEW,f32,786432x0x1x1,offset=3145728,l152,9,145,ssm_state_fetch
553,CPY,f32,786432x0x1x1,,n551;n552,9,145,ssm_state_fetch
554,SSM_CONV,f32,10240x1x1x1,,n543;l153,9,146,ssm_conv_silu
555,UNARY,f32,10240x1x1x1,unary=silu(10),n554,9,146,ssm_conv_silu
556,VIEW,f32,128x16x1x1,offset=0,n555,9,147,qk_l2norm
557,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n556,9,147,qk_l2norm
558,VIEW,f32,128x16x1x1,offset=8192,n555,9,147,qk_l2norm
559,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n558,9,147,qk_l2norm
560,VIEW,f32,128x48x1x1,offset=16384,n555,9,147,qk_l2norm
561,MUL_MAT,f32,48x1x1x1,,l154;n531,9,148,gdn_gates
562,RESHAPE,f32,48x1x1x1,,n561,9,148,gdn_gates
563,ADD,f32,48x1x1x1,,n562;l155,9,148,gdn_gates
564,UNARY,f32,48x1x1x1,unary=softplus(15),n563,9,148,gdn_gates
565,MUL,f32,48x1x1x1,,n564;l156,9,148,gdn_gates
566,RESHAPE,f32,1x48x1x1,,n565,9,148,gdn_gates
567,MUL_MAT,f32,48x1x1x1,,l157;n531,9,148,gdn_gates
568,RESHAPE,f32,1x48x1x1,,n567,9,148,gdn_gates
569,UNARY,f32,1x48x1x1,unary=sigmoid(7),n568,9,148,gdn_gates
570,RESHAPE,f32,128x128x48x1,,n550,9,145,ssm_state_fetch
571,RESHAPE,f32,786432x1x1x1,,n570,9,145,ssm_state_fetch
572,GATED_DELTA_NET,f32,6144x129x1x1,,n557;n559;n560;n566;n569;n571,9,149,deltanet_step
573,VIEW,f32,128x128x48x1,offset=24576,n572,9,150,ssm_state_store
574,VIEW,f32,786432x1x1x1,offset=0,l152,9,150,ssm_state_store
575,CPY,f32,786432x1x1x1,,n573;n574,9,150,ssm_state_store
576,VIEW,f32,128x48x1x1,offset=0,n572,9,151,gated_out_norm
577,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n576,9,151,gated_out_norm
578,MUL,f32,128x48x1x1,,n577;l158,9,151,gated_out_norm
579,MUL_MAT,f32,6144x1x1x1,,l159;n531,9,151,gated_out_norm
580,RESHAPE,f32,128x48x1x1,,n579,9,151,gated_out_norm
581,UNARY,f32,128x48x1x1,unary=silu(10),n580,9,151,gated_out_norm
582,MUL,f32,128x48x1x1,,n578;n581,9,151,gated_out_norm
583,RESHAPE,f32,6144x1x1x1,,n582,9,151,gated_out_norm
584,MUL_MAT,f32,5120x1x1x1,,l160;n583,9,152,out_proj_ar16
585,RESHAPE,f32,5120x1x1x1,,n584,9,152,out_proj_ar16
586,ADD,f32,5120x1x1x1,,n585;n529,9,153,residual_add
587,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n586,9,154,rmsnorm
588,MUL,f32,5120x1x1x1,,n587;l161,9,154,rmsnorm
589,MUL_MAT,f32,17408x1x1x1,,l162;n588,9,155,ffn_fused
590,MUL_MAT,f32,17408x1x1x1,,l163;n588,9,155,ffn_fused
591,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n589;n590,9,155,ffn_fused
592,MUL_MAT,f32,5120x1x1x1,,l164;n591,9,155,ffn_fused
593,ADD,f32,5120x1x1x1,,n592;n586,9,156,residual_add
594,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n593,10,157,rmsnorm
595,MUL,f32,5120x1x1x1,,n594;l165,10,157,rmsnorm
596,RESHAPE,f32,30720x1x1x1,,l166,10,158,conv_state_shift
597,VIEW,f32,0x1x1x1,offset=0,n596,10,158,conv_state_shift
598,SCALE,f32,0x1x1x1,scale=0 bias=0,n597,10,158,conv_state_shift
599,GET_ROWS,f32,30720x1x1x1,,n596;l6,10,158,conv_state_shift
600,GET_ROWS,f32,30720x0x1x1,,n596;l7,10,158,conv_state_shift
601,VIEW,f32,30720x0x1x1,offset=122880,l166,10,158,conv_state_shift
602,CPY,f32,30720x0x1x1,,n600;n601,10,158,conv_state_shift
603,RESHAPE,f32,3x10240x1x1,,n599,10,158,conv_state_shift
604,MUL_MAT,f32,10240x1x1x1,,l167;n595,10,159,qkv_mmvq
605,RESHAPE,f32,10240x1x1x1,,n604,10,159,qkv_mmvq
606,TRANSPOSE,f32,1x10240x1x1,,n605,10,159,qkv_mmvq
607,CONCAT,f32,4x10240x1x1,dim=0,n603;n606,10,160,conv_concat_store
608,VIEW,f32,3x10240x1x1,offset=4,n607,10,160,conv_concat_store
609,VIEW,f32,30720x1x1x1,offset=0,l166,10,160,conv_concat_store
610,CPY,f32,30720x1x1x1,,n608;n609,10,160,conv_concat_store
611,RESHAPE,f32,786432x1x1x1,,l168,10,161,ssm_state_fetch
612,VIEW,f32,0x1x1x1,offset=0,n611,10,161,ssm_state_fetch
613,SCALE,f32,0x1x1x1,scale=0 bias=0,n612,10,161,ssm_state_fetch
614,GET_ROWS,f32,786432x1x1x1,,n611;l6,10,161,ssm_state_fetch
615,GET_ROWS,f32,786432x0x1x1,,n611;l7,10,161,ssm_state_fetch
616,VIEW,f32,786432x0x1x1,offset=3145728,l168,10,161,ssm_state_fetch
617,CPY,f32,786432x0x1x1,,n615;n616,10,161,ssm_state_fetch
618,SSM_CONV,f32,10240x1x1x1,,n607;l169,10,162,ssm_conv_silu
619,UNARY,f32,10240x1x1x1,unary=silu(10),n618,10,162,ssm_conv_silu
620,VIEW,f32,128x16x1x1,offset=0,n619,10,163,qk_l2norm
621,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n620,10,163,qk_l2norm
622,VIEW,f32,128x16x1x1,offset=8192,n619,10,163,qk_l2norm
623,L2_NORM,f32,128x16x1x1,eps=9.999999975e-07,n622,10,163,qk_l2norm
624,VIEW,f32,128x48x1x1,offset=16384,n619,10,163,qk_l2norm
625,MUL_MAT,f32,48x1x1x1,,l170;n595,10,164,gdn_gates
626,RESHAPE,f32,48x1x1x1,,n625,10,164,gdn_gates
627,ADD,f32,48x1x1x1,,n626;l171,10,164,gdn_gates
628,UNARY,f32,48x1x1x1,unary=softplus(15),n627,10,164,gdn_gates
629,MUL,f32,48x1x1x1,,n628;l172,10,164,gdn_gates
630,RESHAPE,f32,1x48x1x1,,n629,10,164,gdn_gates
631,MUL_MAT,f32,48x1x1x1,,l173;n595,10,164,gdn_gates
632,RESHAPE,f32,1x48x1x1,,n631,10,164,gdn_gates
633,UNARY,f32,1x48x1x1,unary=sigmoid(7),n632,10,164,gdn_gates
634,RESHAPE,f32,128x128x48x1,,n614,10,161,ssm_state_fetch
635,RESHAPE,f32,786432x1x1x1,,n634,10,161,ssm_state_fetch
636,GATED_DELTA_NET,f32,6144x129x1x1,,n621;n623;n624;n630;n633;n635,10,165,deltanet_step
637,VIEW,f32,128x128x48x1,offset=24576,n636,10,166,ssm_state_store
638,VIEW,f32,786432x1x1x1,offset=0,l168,10,166,ssm_state_store
639,CPY,f32,786432x1x1x1,,n637;n638,10,166,ssm_state_store
640,VIEW,f32,128x48x1x1,offset=0,n636,10,167,gated_out_norm
641,RMS_NORM,f32,128x48x1x1,eps=9.999999975e-07,n640,10,167,gated_out_norm
642,MUL,f32,128x48x1x1,,n641;l174,10,167,gated_out_norm
643,MUL_MAT,f32,6144x1x1x1,,l175;n595,10,167,gated_out_norm
644,RESHAPE,f32,128x48x1x1,,n643,10,167,gated_out_norm
645,UNARY,f32,128x48x1x1,unary=silu(10),n644,10,167,gated_out_norm
646,MUL,f32,128x48x1x1,,n642;n645,10,167,gated_out_norm
647,RESHAPE,f32,6144x1x1x1,,n646,10,167,gated_out_norm
648,MUL_MAT,f32,5120x1x1x1,,l176;n647,10,168,out_proj_ar16
649,RESHAPE,f32,5120x1x1x1,,n648,10,168,out_proj_ar16
650,ADD,f32,5120x1x1x1,,n649;n593,10,169,residual_add
651,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n650,10,170,rmsnorm
652,MUL,f32,5120x1x1x1,,n651;l177,10,170,rmsnorm
653,MUL_MAT,f32,17408x1x1x1,,l178;n652,10,171,ffn_fused
654,MUL_MAT,f32,17408x1x1x1,,l179;n652,10,171,ffn_fused
655,GLU,f32,17408x1x1x1,glu=swiglu(2) swapped=0 alpha=0 limit=0,n653;n654,10,171,ffn_fused
656,MUL_MAT,f32,5120x1x1x1,,l180;n655,10,171,ffn_fused
657,ADD,f32,5120x1x1x1,,n656;n650,10,172,residual_add
658,RMS_NORM,f32,5120x1x1x1,eps=9.999999975e-07,n657,11,173,rmsnorm
659,MUL,f32,5120x1x1x1,,n658;l181,11,173,rmsnorm
660,MUL_MAT,f32,12288x1x1x1,,l182;n659,11,174,q_gemv_norm_rope
661,VIEW,f32,256x24x1x1,offset=0,n660,11,174,q_gemv_norm_rope
662,RMS_NORM,f32,256x24x1x1,eps=9.999999975e-07,n661,11,174,q_gemv_norm_rope
663,MUL,f32,256x24x1x1,,n662;l183,11,174,q_gemv_norm_rope
664,ROPE,f32,256x24x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n663;l57,11,174,q_gemv_norm_rope
665,MUL_MAT,f32,1024x1x1x1,,l184;n659,11,175,v_gemv
666,RESHAPE,f32,256x4x1x1,,n665,11,175,v_gemv
667,MUL_MAT,f32,1024x1x1x1,,l185;n659,11,176,k_gemv_norm_rope
668,RESHAPE,f32,256x4x1x1,,n667,11,176,k_gemv_norm_rope
669,RMS_NORM,f32,256x4x1x1,eps=9.999999975e-07,n668,11,176,k_gemv_norm_rope
670,MUL,f32,256x4x1x1,,n669;l186,11,176,k_gemv_norm_rope
671,ROPE,f32,256x4x1x1,n_dims=64 mode=IMROPE(40) n_ctx_orig=262144 freq_base=10000000 freq_scale=1 ext_factor=0 attn_factor=1 beta_fast=32 beta_slow=1 sections=[11 11 10 0],n670;l57,11,176,k_gemv_norm_rope
672,VIEW,f32,1024x1x1x1,offset=0,n671,11,177,kv_append
